meter_id,reading_timestamp,reading_value_kwh,reading_quality,meter_type,region_code,data_source 
MTR-000148,2026-01-01 18:30:00,3.0928,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-01 19:00:00,2.5054,SUSPECT,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-01 19:30:00,2.6153,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-01 20:00:00,2.7735,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-01 20:30:00,2.6011,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-01 21:00:00,1.9499,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-01 21:30:00,1.9926,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-01 22:00:00,1.9542,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-01 22:30:00,1.932,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-01 23:00:00,1.4867,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-01 23:30:00,1.513,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-02 00:00:00,0.5491,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-02 00:30:00,0.621,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-02 01:00:00,0.7287,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-02 01:30:00,0.7672,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-02 02:00:00,0.8053,ESTIMATED,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-02 02:30:00,0.5437,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-02 03:00:00,0.7477,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-02 03:30:00,0.6658,SUSPECT,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-02 04:00:00,0.6954,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-02 04:30:00,0.6916,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-02 05:00:00,0.7139,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-02 05:30:00,0.64,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-02 06:00:00,0.6345,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-02 06:30:00,0.6032,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-02 07:00:00,2.0211,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-02 07:30:00,2.6918,ESTIMATED,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-02 08:00:00,2.5196,SUSPECT,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-02 08:30:00,2.2424,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-02 09:00:00,2.0842,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-02 09:30:00,2.8745,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-02 10:00:00,2.2957,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-02 10:30:00,2.3823,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-02 11:00:00,1.667,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-02 11:30:00,2.0056,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-02 12:00:00,2.2395,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-02 12:30:00,2.2365,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-02 13:00:00,2.0361,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-02 13:30:00,1.634,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-02 14:00:00,1.7307,MISSING,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-02 14:30:00,2.133,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-02 15:00:00,2.13,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-02 15:30:00,1.8468,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-02 16:00:00,2.0721,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-02 16:30:00,2.2669,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-02 17:00:00,2.827,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-02 17:30:00,2.4257,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-02 18:00:00,3.1545,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-02 18:30:00,3.0567,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-02 19:00:00,2.8426,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-02 19:30:00,3.1533,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-02 20:00:00,3.0655,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-02 20:30:00,2.9115,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-02 21:00:00,1.8964,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-02 21:30:00,1.454,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-02 22:00:00,1.4108,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-02 22:30:00,1.4507,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-02 23:00:00,1.9977,ESTIMATED,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-02 23:30:00,1.7072,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-03 00:00:00,0.7898,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-03 00:30:00,0.8045,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-03 01:00:00,0.7769,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-03 01:30:00,0.6036,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-03 02:00:00,0.7607,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-03 02:30:00,0.6341,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-03 03:00:00,0.7436,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-03 03:30:00,0.6176,ESTIMATED,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-03 04:00:00,0.7018,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-03 04:30:00,0.5779,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-03 05:00:00,0.792,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-03 05:30:00,0.7565,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-03 06:00:00,0.7615,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-03 06:30:00,0.7908,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-03 07:00:00,2.2222,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-03 07:30:00,2.9407,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-03 08:00:00,2.8103,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-03 08:30:00,2.4575,SUSPECT,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-03 09:00:00,2.3224,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-03 09:30:00,2.9894,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-03 10:00:00,2.2736,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-03 10:30:00,1.9167,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-03 11:00:00,2.2423,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-03 11:30:00,2.4044,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-03 12:00:00,2.3893,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-03 12:30:00,1.6494,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-03 13:00:00,2.1075,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-03 13:30:00,1.9373,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-03 14:00:00,1.8411,SUSPECT,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-03 14:30:00,2.0837,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-03 15:00:00,1.9826,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-03 15:30:00,2.2417,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-03 16:00:00,2.0171,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-03 16:30:00,2.2957,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-03 17:00:00,3.5098,ESTIMATED,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-03 17:30:00,2.5251,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-03 18:00:00,2.913,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-03 18:30:00,2.6114,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-03 19:00:00,2.5798,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-03 19:30:00,2.6194,ESTIMATED,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-03 20:00:00,2.7779,ESTIMATED,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-03 20:30:00,2.9423,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-03 21:00:00,1.4203,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-03 21:30:00,1.7857,ESTIMATED,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-03 22:00:00,1.7261,SUSPECT,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-03 22:30:00,1.3456,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-03 23:00:00,1.4116,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-03 23:30:00,1.6062,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-04 00:00:00,0.7517,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-04 00:30:00,0.7103,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-04 01:00:00,0.5733,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-04 01:30:00,0.6029,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-04 02:00:00,0.6802,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-04 02:30:00,0.6203,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-04 03:00:00,0.6875,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-04 03:30:00,0.6806,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-04 04:00:00,0.7965,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-04 04:30:00,0.7155,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-04 05:00:00,0.7269,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-04 05:30:00,0.7834,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-04 06:00:00,0.6221,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-04 06:30:00,0.6193,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-04 07:00:00,2.4946,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-04 07:30:00,2.9643,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-04 08:00:00,2.4822,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-04 08:30:00,2.5818,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-04 09:00:00,2.9933,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-04 09:30:00,2.6724,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-04 10:00:00,2.3888,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-04 10:30:00,1.9792,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-04 11:00:00,2.2872,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-04 11:30:00,1.8373,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-04 12:00:00,1.7614,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-04 12:30:00,2.2931,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-04 13:00:00,1.7024,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-04 13:30:00,2.3858,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-04 14:00:00,1.9641,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-04 14:30:00,2.281,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-04 15:00:00,2.1118,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-04 15:30:00,2.3916,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-04 16:00:00,2.3747,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-04 16:30:00,1.7546,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-04 17:00:00,2.9252,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-04 17:30:00,3.3513,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-04 18:00:00,2.7452,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-04 18:30:00,2.8489,SUSPECT,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-04 19:00:00,2.5788,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-04 19:30:00,3.5047,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-04 20:00:00,2.9614,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-04 20:30:00,2.5271,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-04 21:00:00,1.6819,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-04 21:30:00,1.4066,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-04 22:00:00,1.8919,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-04 22:30:00,1.674,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-04 23:00:00,1.8415,MISSING,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-04 23:30:00,1.4156,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-05 00:00:00,0.7387,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-05 00:30:00,0.6119,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-05 01:00:00,0.5911,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-05 01:30:00,0.7966,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-05 02:00:00,0.6907,ESTIMATED,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-05 02:30:00,0.5952,MISSING,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-05 03:00:00,0.7703,ESTIMATED,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-05 03:30:00,0.7767,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-05 04:00:00,0.6852,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-05 04:30:00,0.7526,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-05 05:00:00,0.602,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-05 05:30:00,0.7277,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-05 06:00:00,0.5582,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-05 06:30:00,0.6953,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-05 07:00:00,3.0213,MISSING,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-05 07:30:00,2.4912,MISSING,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-05 08:00:00,2.2735,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-05 08:30:00,2.5885,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-05 09:00:00,2.7083,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-05 09:30:00,2.1084,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-05 10:00:00,1.9893,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-05 10:30:00,2.1044,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-05 11:00:00,1.8892,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-05 11:30:00,1.9772,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-05 12:00:00,2.0773,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-05 12:30:00,2.3706,MISSING,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-05 13:00:00,2.4106,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-05 13:30:00,2.103,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-05 14:00:00,2.3921,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-05 14:30:00,1.659,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-05 15:00:00,1.8,SUSPECT,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-05 15:30:00,2.2495,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-05 16:00:00,2.3461,ESTIMATED,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-05 16:30:00,1.8741,SUSPECT,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-05 17:00:00,2.9815,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-05 17:30:00,2.6868,ESTIMATED,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-05 18:00:00,3.021,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-05 18:30:00,3.2584,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-05 19:00:00,3.005,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-05 19:30:00,3.1173,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-05 20:00:00,3.1453,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-05 20:30:00,2.447,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-05 21:00:00,1.4575,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-05 21:30:00,1.9771,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-05 22:00:00,1.6025,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-05 22:30:00,1.6194,ESTIMATED,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-05 23:00:00,1.7058,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-05 23:30:00,1.3891,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-06 00:00:00,0.6304,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-06 00:30:00,0.796,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-06 01:00:00,0.7305,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-06 01:30:00,0.5804,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-06 02:00:00,0.6638,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-06 02:30:00,0.8037,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-06 03:00:00,0.6511,MISSING,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-06 03:30:00,0.8044,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-06 04:00:00,0.6247,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-06 04:30:00,0.7186,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-06 05:00:00,0.6231,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-06 05:30:00,0.8061,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-06 06:00:00,0.6448,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-06 06:30:00,0.5998,SUSPECT,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-06 07:00:00,2.6867,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-06 07:30:00,2.2616,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-06 08:00:00,2.4311,MISSING,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-06 08:30:00,2.8445,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-06 09:00:00,2.2193,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-06 09:30:00,2.2153,ESTIMATED,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-06 10:00:00,2.4169,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-06 10:30:00,2.268,SUSPECT,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-06 11:00:00,2.1713,ESTIMATED,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-06 11:30:00,1.6471,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-06 12:00:00,1.9375,SUSPECT,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-06 12:30:00,1.8989,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-06 13:00:00,1.8801,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-06 13:30:00,1.9436,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-06 14:00:00,2.0226,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-06 14:30:00,1.8599,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-06 15:00:00,2.3772,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-06 15:30:00,1.6307,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-06 16:00:00,1.827,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-06 16:30:00,2.1985,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-06 17:00:00,2.9989,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-06 17:30:00,2.9538,ESTIMATED,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-06 18:00:00,2.6356,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-06 18:30:00,3.3346,ESTIMATED,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-06 19:00:00,3.4776,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-06 19:30:00,2.5864,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-06 20:00:00,2.7335,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-06 20:30:00,2.5601,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-06 21:00:00,1.9495,ESTIMATED,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-06 21:30:00,1.4994,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-06 22:00:00,1.7793,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-06 22:30:00,1.8738,MISSING,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-06 23:00:00,1.9547,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-06 23:30:00,1.5885,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-07 00:00:00,0.7337,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-07 00:30:00,0.8016,ESTIMATED,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-07 01:00:00,0.7469,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-07 01:30:00,0.6936,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-07 02:00:00,0.5726,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-07 02:30:00,0.7882,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-07 03:00:00,0.6388,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-07 03:30:00,0.7908,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-07 04:00:00,0.6349,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-07 04:30:00,0.5584,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-07 05:00:00,0.5893,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-07 05:30:00,0.6629,ESTIMATED,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-07 06:00:00,0.7798,VALID,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-07 06:30:00,0.708,ESTIMATED,SMART_GAS,WEST,UTILITICS_METERING
MTR-000148,2026-01-07 07:00:00,2.9215,ESTIMATED,SMART_GAS,WEST,UTILITICS_METERING
